0,000113
0,000092
0,000126
0,000263
0,000091
0,000133
0,000124
0,000255
0,000200
0,000131
0,000136
0,000125
0,000117
0,000094
0,000262
0,000107
0,000117
0,000484
0,000110
0,000142
0,000222
0,000128
0,000306
0,000126
0,000119
0,000128
0,000130
0,000090
0,000135
0,000138
0,000126
0,000124
0,000143
0,000137
0,000140
0,000137
0,000136
0,000136
0,000143
0,000123
